temperatura,humedad,alimento,estado,vida_util
30.94,63.48,Pollo,Deteriorado,2
25.21,60.82,Platano,Deteriorado,3
25.41,57.95,Pollo,Maduro,7
28.87,66.88,Platano,Fresco,8
34.38,51.98,Pollo,Fresco,14
24.83,67.03,Pollo,Deteriorado,1
21.44,70.43,Pollo,Maduro,7
30.58,63.22,Lechuga,Deteriorado,1
20.1,46.64,Tomate,Maduro,4
28.35,47.37,Platano,Maduro,5
27.46,52.78,Tomate,Maduro,6
19.42,89.51,Lechuga,Maduro,6
26.23,85.74,Pollo,Deteriorado,1
25.57,41.47,Pollo,Fresco,8
31.56,62.93,Tomate,Fresco,15
27.92,49.95,Tomate,Deteriorado,1
23.06,64.74,Lechuga,Maduro,7
31.3,70.04,Tomate,Deteriorado,3
19.73,79.68,Tomate,Deteriorado,3
28.31,55.16,Pollo,Fresco,9
20.43,61.35,Pollo,Deteriorado,1
23.3,76.3,Lechuga,Fresco,12
27.72,59.8,Tomate,Maduro,4
32.29,53.15,Pollo,Fresco,10
31.62,79.74,Tomate,Deteriorado,2
25.25,87.65,Lechuga,Maduro,7
34.81,74.68,Pollo,Deteriorado,3
31.9,83.76,Tomate,Maduro,7
18.36,59.2,Tomate,Fresco,14
30.24,58.23,Platano,Maduro,7
19.31,76.03,Pollo,Fresco,12
19.29,56.87,Platano,Fresco,13
25.58,65.67,Platano,Fresco,12
28.84,53.9,Platano,Maduro,3
22.32,48.67,Platano,Deteriorado,3
31.89,78.46,Platano,Fresco,11
26.91,41.8,Lechuga,Deteriorado,1
20.16,56.44,Tomate,Maduro,7
30.02,83.75,Platano,Deteriorado,2
25.78,59.53,Platano,Fresco,12
23.94,62.74,Tomate,Deteriorado,3
26.02,53.87,Pollo,Deteriorado,2
18.99,46.43,Lechuga,Deteriorado,2
23.68,48.76,Lechuga,Maduro,5
28.57,65.79,Lechuga,Maduro,6
26.71,46.91,Pollo,Maduro,3
21.66,74.17,Lechuga,Fresco,15
31.72,72.59,Platano,Maduro,7
27.93,51.13,Tomate,Deteriorado,2
21.75,44.55,Pollo,Fresco,8
34.21,44.31,Pollo,Fresco,14
21.5,41.52,Pollo,Maduro,3
18.43,40.69,Pollo,Deteriorado,1
22.63,88.8,Platano,Deteriorado,1
23.64,41.13,Tomate,Deteriorado,2
21.47,62.39,Lechuga,Deteriorado,2
23.97,71.36,Tomate,Deteriorado,2
27.25,81.53,Tomate,Deteriorado,1
27.15,58.3,Tomate,Deteriorado,2
24.77,62.72,Lechuga,Fresco,9
34.36,86.96,Tomate,Maduro,7
27.43,64.89,Platano,Deteriorado,2
21.48,81.94,Pollo,Deteriorado,2
23.26,67.69,Lechuga,Fresco,15
25.09,88.68,Pollo,Maduro,6
18.72,63.42,Tomate,Deteriorado,1
24.38,67.45,Pollo,Maduro,3
20.27,42.44,Platano,Fresco,12
24.86,53.53,Pollo,Deteriorado,2
25.87,46.7,Lechuga,Fresco,12
23.09,52.83,Platano,Fresco,11
27.46,42.19,Tomate,Fresco,12
24.57,84.83,Lechuga,Fresco,15
19.89,68.45,Platano,Fresco,13
26.65,87.67,Pollo,Maduro,5
25.82,70.88,Tomate,Fresco,10
32.11,53.31,Lechuga,Deteriorado,3
31.1,44.41,Platano,Deteriorado,2
25.19,87.32,Lechuga,Fresco,15
24.85,44.34,Lechuga,Maduro,7
31.67,64.97,Lechuga,Maduro,5
27.58,48.27,Platano,Maduro,7
29.77,59.3,Lechuga,Fresco,9
22.79,45.62,Lechuga,Fresco,9
27.2,44.5,Lechuga,Deteriorado,3
32.78,85.48,Platano,Fresco,15
28.13,46.89,Lechuga,Maduro,5
24.59,88.67,Platano,Deteriorado,3
31.59,80.44,Tomate,Maduro,7
28.49,52.51,Lechuga,Fresco,11
20.0,44.02,Pollo,Deteriorado,1
30.92,85.56,Pollo,Maduro,6
22.79,68.04,Platano,Deteriorado,2
21.9,83.12,Tomate,Maduro,7
32.94,60.08,Pollo,Fresco,14
25.66,89.67,Tomate,Maduro,6
20.49,47.97,Platano,Deteriorado,3
25.89,42.5,Lechuga,Fresco,10
19.76,88.15,Lechuga,Maduro,7
22.56,54.52,Platano,Maduro,5
22.37,62.09,Platano,Maduro,3
22.19,46.86,Platano,Fresco,13
31.69,56.75,Lechuga,Fresco,12
26.23,46.09,Lechuga,Maduro,3
22.27,82.7,Tomate,Deteriorado,2
21.38,78.4,Platano,Deteriorado,2
28.84,76.94,Lechuga,Maduro,4
32.08,67.48,Tomate,Fresco,7
26.12,72.57,Lechuga,Fresco,7
33.69,57.11,Pollo,Fresco,7
26.08,67.83,Pollo,Deteriorado,2
21.95,53.69,Platano,Maduro,5
21.98,81.53,Platano,Deteriorado,3
33.94,71.71,Platano,Maduro,7
27.49,45.91,Tomate,Fresco,9
24.21,46.57,Lechuga,Deteriorado,3
22.33,78.71,Lechuga,Fresco,8
34.71,48.56,Pollo,Fresco,15
19.8,89.83,Lechuga,Deteriorado,2
22.52,67.99,Lechuga,Deteriorado,2
28.94,48.05,Lechuga,Fresco,13
26.14,79.35,Lechuga,Fresco,10
22.68,56.98,Lechuga,Fresco,14
27.76,73.61,Pollo,Maduro,4
21.89,51.75,Lechuga,Deteriorado,3
34.0,75.14,Pollo,Maduro,7
24.64,78.75,Tomate,Deteriorado,2
27.02,85.34,Platano,Maduro,5
18.58,88.29,Pollo,Maduro,6
32.31,74.3,Tomate,Fresco,14
27.22,49.84,Tomate,Maduro,3
23.64,58.33,Pollo,Fresco,7
28.68,54.1,Pollo,Maduro,5
21.96,75.22,Platano,Deteriorado,3
24.2,83.46,Pollo,Fresco,11
20.61,72.62,Platano,Deteriorado,2
19.96,62.27,Platano,Maduro,5
19.66,49.34,Tomate,Deteriorado,1
33.12,45.73,Platano,Deteriorado,1
34.59,83.63,Platano,Fresco,13
28.37,66.24,Lechuga,Maduro,6
26.96,75.69,Tomate,Deteriorado,2
21.82,59.57,Tomate,Maduro,6
25.17,53.12,Tomate,Deteriorado,2
33.49,67.62,Pollo,Deteriorado,1
34.45,66.19,Pollo,Deteriorado,3
22.67,76.92,Lechuga,Deteriorado,2
21.63,80.63,Pollo,Maduro,4
28.9,75.76,Platano,Fresco,13
20.91,77.13,Platano,Fresco,10
28.75,54.68,Platano,Deteriorado,1
19.05,77.64,Platano,Deteriorado,2
25.36,45.53,Platano,Maduro,6
18.28,89.0,Platano,Deteriorado,2
26.26,77.99,Lechuga,Maduro,6
27.76,81.6,Tomate,Fresco,14
33.86,78.78,Tomate,Fresco,10
24.59,80.7,Pollo,Fresco,13
30.31,76.42,Pollo,Deteriorado,3
34.11,61.48,Tomate,Deteriorado,3
20.35,87.68,Platano,Maduro,3
32.16,76.22,Platano,Maduro,7
34.85,44.65,Pollo,Fresco,14
33.44,84.08,Tomate,Maduro,6
27.98,75.99,Platano,Deteriorado,3
22.11,75.13,Pollo,Deteriorado,1
23.07,82.64,Tomate,Fresco,10
24.17,75.2,Tomate,Maduro,7
23.61,73.92,Platano,Fresco,8
29.66,59.0,Tomate,Fresco,13
31.58,87.29,Pollo,Deteriorado,3
28.24,67.69,Pollo,Deteriorado,3
31.37,63.63,Pollo,Maduro,5
28.59,58.32,Lechuga,Deteriorado,3
24.43,73.72,Tomate,Maduro,3
29.45,84.58,Platano,Maduro,3
24.11,41.59,Pollo,Fresco,8
28.22,48.23,Platano,Maduro,5
22.43,62.26,Platano,Fresco,11
23.3,41.37,Tomate,Maduro,5
33.43,55.88,Pollo,Maduro,7
33.17,83.59,Lechuga,Fresco,10
27.97,44.77,Platano,Deteriorado,3
29.42,52.5,Platano,Fresco,15
33.52,55.7,Pollo,Deteriorado,3
33.06,48.74,Tomate,Maduro,3
31.43,70.2,Tomate,Deteriorado,1
28.53,58.37,Lechuga,Maduro,5
33.53,51.41,Platano,Maduro,6
28.01,41.31,Lechuga,Deteriorado,3
21.84,62.15,Tomate,Fresco,9
22.79,81.27,Pollo,Deteriorado,1
32.94,47.07,Platano,Maduro,5
28.26,75.04,Tomate,Maduro,5
19.99,78.99,Lechuga,Fresco,10
18.22,61.18,Pollo,Deteriorado,3
18.22,48.73,Pollo,Fresco,7
23.93,52.77,Platano,Fresco,13
23.52,60.32,Tomate,Fresco,13
31.79,41.58,Lechuga,Deteriorado,2
31.82,62.55,Platano,Deteriorado,3
29.99,41.81,Platano,Deteriorado,3
28.04,66.28,Lechuga,Deteriorado,2
28.08,67.88,Lechuga,Deteriorado,3
34.15,42.33,Pollo,Fresco,12
34.31,71.77,Lechuga,Fresco,9
30.12,89.92,Tomate,Fresco,9
29.3,85.67,Tomate,Fresco,7
21.44,82.48,Tomate,Deteriorado,2
26.2,48.4,Lechuga,Maduro,7
26.1,59.88,Platano,Fresco,10
29.4,48.39,Tomate,Deteriorado,2
30.93,50.31,Platano,Fresco,10
26.44,89.2,Platano,Deteriorado,2
18.1,50.5,Platano,Maduro,4
19.52,47.56,Tomate,Fresco,15
24.77,42.74,Lechuga,Deteriorado,2
29.33,68.4,Platano,Maduro,7
31.28,54.51,Platano,Maduro,7
30.86,81.46,Pollo,Maduro,5
24.46,58.05,Lechuga,Fresco,7
24.28,59.41,Platano,Maduro,6
18.14,68.84,Lechuga,Maduro,5
33.12,61.27,Tomate,Deteriorado,2
18.87,48.17,Pollo,Deteriorado,2
23.36,55.91,Platano,Maduro,6
33.47,55.77,Pollo,Maduro,3
26.07,85.35,Pollo,Maduro,3
18.51,85.12,Tomate,Fresco,10
19.67,59.22,Platano,Maduro,4
18.07,77.62,Lechuga,Fresco,7
27.21,86.33,Platano,Fresco,15
18.65,56.14,Tomate,Maduro,5
21.45,55.54,Tomate,Deteriorado,2
25.98,62.32,Tomate,Fresco,13
28.83,76.44,Platano,Deteriorado,3
18.91,52.79,Pollo,Deteriorado,2
19.09,79.83,Pollo,Deteriorado,2
29.11,78.0,Platano,Deteriorado,1
18.21,66.46,Platano,Maduro,6
27.32,73.87,Tomate,Fresco,7
21.28,44.12,Tomate,Deteriorado,1
26.69,64.1,Tomate,Fresco,9
22.83,79.96,Pollo,Fresco,11
18.97,44.8,Platano,Fresco,15
18.29,49.03,Pollo,Deteriorado,2
31.9,54.46,Tomate,Fresco,9
31.21,57.09,Platano,Deteriorado,2
18.97,74.65,Lechuga,Maduro,5
20.24,85.98,Platano,Deteriorado,3
21.89,56.1,Lechuga,Deteriorado,2
28.35,75.73,Tomate,Fresco,8
30.76,67.31,Tomate,Deteriorado,2
23.47,82.17,Tomate,Fresco,7
29.36,58.08,Tomate,Fresco,8
24.69,61.7,Lechuga,Deteriorado,1
25.35,48.29,Lechuga,Deteriorado,2
23.22,49.99,Platano,Deteriorado,1
23.94,43.39,Pollo,Deteriorado,3
30.52,53.93,Lechuga,Maduro,3
20.76,86.44,Platano,Deteriorado,2
27.14,64.83,Platano,Maduro,7
19.83,72.15,Tomate,Maduro,6
30.93,73.37,Platano,Deteriorado,1
27.91,65.09,Pollo,Deteriorado,1
27.29,48.1,Platano,Fresco,9
25.98,70.02,Platano,Fresco,13
28.01,65.22,Tomate,Fresco,8
32.38,65.43,Pollo,Maduro,4
34.59,62.04,Lechuga,Maduro,5
30.5,78.87,Pollo,Maduro,6
32.02,57.59,Tomate,Maduro,4
31.05,44.12,Tomate,Deteriorado,1
31.45,42.29,Pollo,Maduro,4
22.96,65.58,Tomate,Deteriorado,1
22.24,88.81,Lechuga,Deteriorado,2
22.22,54.18,Tomate,Maduro,4
32.86,49.39,Platano,Maduro,4
18.22,76.94,Pollo,Maduro,7
20.8,53.25,Lechuga,Deteriorado,1
32.95,82.27,Tomate,Fresco,14
26.23,61.07,Lechuga,Maduro,3
29.11,74.15,Platano,Fresco,12
34.59,85.08,Platano,Maduro,7
27.14,54.12,Tomate,Deteriorado,1
25.73,73.7,Platano,Maduro,5
32.32,47.75,Lechuga,Maduro,3
20.25,63.12,Lechuga,Deteriorado,2
26.85,71.6,Pollo,Deteriorado,1
26.61,82.51,Tomate,Fresco,8
26.89,89.72,Pollo,Maduro,7
30.19,88.66,Platano,Fresco,12
26.83,87.79,Pollo,Fresco,7
21.07,46.92,Platano,Deteriorado,3
25.99,44.74,Lechuga,Deteriorado,3
26.47,44.77,Tomate,Fresco,10
31.09,73.33,Tomate,Deteriorado,1
28.1,68.79,Pollo,Deteriorado,2
28.29,67.26,Pollo,Fresco,13
27.71,81.43,Tomate,Maduro,7
30.45,72.25,Lechuga,Maduro,5
20.77,55.38,Pollo,Fresco,9
31.42,44.58,Platano,Deteriorado,3
28.9,59.88,Platano,Maduro,3
25.03,64.28,Tomate,Maduro,6
34.76,48.09,Lechuga,Maduro,3
23.56,71.9,Lechuga,Deteriorado,3
26.99,86.94,Tomate,Maduro,5
32.34,58.33,Pollo,Fresco,8
34.02,86.38,Pollo,Deteriorado,3
30.85,81.57,Lechuga,Maduro,4
34.92,86.6,Tomate,Deteriorado,3
34.8,83.94,Lechuga,Deteriorado,3
34.84,60.26,Tomate,Maduro,3
30.57,88.0,Tomate,Maduro,4
33.1,54.89,Lechuga,Fresco,13
22.87,48.33,Pollo,Fresco,9
23.46,56.03,Tomate,Maduro,5
28.23,48.8,Tomate,Deteriorado,2
26.13,43.65,Tomate,Fresco,11
32.78,62.07,Lechuga,Deteriorado,3
27.18,71.87,Platano,Fresco,7
28.64,84.83,Platano,Fresco,8
25.25,48.59,Tomate,Maduro,4
26.21,84.62,Pollo,Maduro,7
20.25,82.77,Tomate,Maduro,5
30.17,57.19,Tomate,Maduro,6
25.7,60.56,Lechuga,Maduro,3
30.22,66.09,Pollo,Maduro,5
19.68,45.41,Tomate,Deteriorado,1
28.46,42.11,Pollo,Fresco,12
34.81,68.78,Platano,Fresco,7
21.52,64.5,Pollo,Deteriorado,3
30.96,54.36,Lechuga,Deteriorado,1
22.63,82.42,Tomate,Fresco,14
22.96,66.66,Pollo,Fresco,15
25.74,55.6,Tomate,Deteriorado,1
18.62,53.77,Pollo,Deteriorado,2
21.71,62.24,Lechuga,Deteriorado,3
32.48,66.03,Pollo,Fresco,10
23.72,59.93,Platano,Maduro,4
20.27,61.93,Lechuga,Maduro,5
21.99,50.93,Platano,Deteriorado,3
34.33,57.39,Platano,Maduro,5
19.95,71.11,Pollo,Deteriorado,3
20.07,58.42,Tomate,Fresco,15
32.91,54.12,Tomate,Fresco,8
22.53,52.27,Platano,Maduro,7
23.35,86.92,Tomate,Deteriorado,2
26.95,88.64,Lechuga,Maduro,3
30.05,42.11,Lechuga,Maduro,4
29.42,59.04,Pollo,Maduro,7
28.41,50.37,Pollo,Fresco,12
21.38,55.19,Platano,Deteriorado,3
22.81,41.2,Lechuga,Maduro,7
34.59,53.5,Pollo,Maduro,4
32.28,80.26,Tomate,Deteriorado,3
25.92,63.93,Pollo,Fresco,10
30.57,41.66,Tomate,Maduro,3
33.01,49.06,Pollo,Deteriorado,3
23.53,79.04,Lechuga,Maduro,4
20.84,61.73,Pollo,Deteriorado,2
20.84,41.44,Tomate,Maduro,6
30.33,65.45,Platano,Maduro,3
32.9,86.37,Platano,Maduro,4
24.69,45.61,Platano,Fresco,12
21.93,52.31,Platano,Fresco,10
34.05,83.07,Pollo,Fresco,15
18.35,73.49,Pollo,Deteriorado,1
31.8,69.35,Pollo,Deteriorado,1
18.64,88.34,Lechuga,Deteriorado,1
29.16,77.37,Pollo,Maduro,4
22.28,72.32,Platano,Fresco,11
26.7,55.36,Platano,Deteriorado,3
18.91,47.7,Tomate,Maduro,3
30.7,55.72,Pollo,Maduro,7
27.17,62.12,Tomate,Deteriorado,3
26.59,55.42,Pollo,Maduro,6
19.44,63.4,Pollo,Maduro,4
34.59,68.03,Lechuga,Maduro,7
26.71,78.43,Lechuga,Fresco,13
19.21,60.92,Lechuga,Deteriorado,1
31.74,62.46,Lechuga,Deteriorado,1
27.68,67.16,Tomate,Deteriorado,3
28.76,49.41,Pollo,Fresco,11
23.89,81.46,Platano,Deteriorado,2
26.0,89.49,Tomate,Deteriorado,1
18.49,84.06,Tomate,Maduro,3
21.81,88.51,Pollo,Deteriorado,3
28.66,51.75,Pollo,Maduro,3
28.74,71.08,Pollo,Fresco,11
21.53,89.62,Pollo,Deteriorado,2
18.74,85.1,Platano,Deteriorado,1
23.95,66.43,Lechuga,Fresco,15
27.45,79.37,Pollo,Fresco,15
18.4,55.64,Pollo,Fresco,13
33.78,84.82,Tomate,Fresco,8
19.4,72.12,Pollo,Maduro,3
29.93,74.08,Platano,Deteriorado,2
30.42,67.23,Tomate,Deteriorado,3
29.8,48.57,Tomate,Fresco,11
19.39,62.79,Lechuga,Fresco,8
18.63,73.05,Pollo,Maduro,5
23.31,52.39,Platano,Fresco,8
18.49,45.5,Lechuga,Maduro,3
20.02,56.75,Tomate,Maduro,4
23.17,46.09,Lechuga,Maduro,6
20.46,87.98,Platano,Deteriorado,3
25.57,63.12,Pollo,Fresco,10
20.96,60.12,Tomate,Maduro,5
23.06,79.57,Pollo,Deteriorado,2
34.81,56.82,Platano,Fresco,14
18.48,67.33,Platano,Deteriorado,3
30.4,75.63,Tomate,Fresco,7
27.84,60.52,Platano,Fresco,7
21.84,53.66,Tomate,Deteriorado,1
31.74,59.92,Lechuga,Maduro,3
23.94,81.51,Pollo,Fresco,8
27.58,56.79,Tomate,Maduro,6
23.53,85.92,Pollo,Fresco,7
33.04,71.74,Tomate,Maduro,7
31.81,53.28,Platano,Maduro,3
31.15,43.4,Lechuga,Maduro,6
29.84,71.67,Platano,Fresco,8
28.81,78.65,Platano,Maduro,5
28.61,67.14,Lechuga,Maduro,5
26.71,69.79,Tomate,Deteriorado,1
32.37,89.53,Tomate,Deteriorado,3
27.96,68.71,Tomate,Maduro,6
21.32,55.76,Pollo,Maduro,7
23.71,61.89,Tomate,Maduro,7
27.39,54.54,Platano,Fresco,15
27.23,72.77,Tomate,Maduro,5
21.5,84.46,Lechuga,Maduro,4
26.47,71.85,Lechuga,Fresco,8
30.19,85.8,Lechuga,Fresco,12
20.71,78.16,Pollo,Maduro,7
21.07,70.47,Lechuga,Fresco,7
30.06,61.25,Tomate,Deteriorado,2
20.15,89.61,Tomate,Maduro,7
32.03,68.39,Platano,Maduro,5
34.61,59.95,Tomate,Deteriorado,1
22.98,54.82,Platano,Deteriorado,1
25.05,52.64,Tomate,Fresco,10
18.26,71.55,Pollo,Maduro,3
33.87,85.65,Platano,Fresco,11
22.87,75.86,Tomate,Fresco,13
31.23,55.83,Pollo,Fresco,13
23.69,80.58,Pollo,Fresco,10
29.99,66.97,Platano,Fresco,15
34.27,83.46,Pollo,Maduro,5
27.26,60.09,Tomate,Fresco,15
21.84,72.08,Platano,Deteriorado,2
30.93,46.58,Lechuga,Fresco,10
33.45,87.27,Tomate,Fresco,9
25.06,46.26,Lechuga,Fresco,14
23.23,84.56,Tomate,Deteriorado,1
33.19,63.72,Lechuga,Maduro,3
24.14,54.71,Lechuga,Fresco,13
28.26,72.49,Pollo,Fresco,15
19.9,45.8,Tomate,Fresco,13
30.02,44.62,Platano,Fresco,13
34.59,69.15,Tomate,Fresco,7
32.49,80.82,Pollo,Fresco,14
24.32,60.3,Tomate,Deteriorado,1
28.57,75.19,Tomate,Maduro,5
33.16,41.61,Tomate,Deteriorado,1
24.33,63.44,Tomate,Fresco,14
25.1,54.97,Pollo,Maduro,6
26.03,41.1,Tomate,Deteriorado,1
31.92,74.63,Tomate,Deteriorado,3
21.96,59.65,Pollo,Maduro,7
20.0,51.81,Platano,Deteriorado,3
27.85,70.72,Pollo,Fresco,8
18.89,74.16,Platano,Maduro,6
33.79,88.39,Lechuga,Maduro,4
23.75,64.16,Lechuga,Maduro,6
24.73,61.44,Tomate,Fresco,13
23.16,40.47,Lechuga,Deteriorado,3
20.22,41.91,Lechuga,Deteriorado,2
18.2,61.78,Platano,Fresco,14
18.23,56.94,Pollo,Deteriorado,3
25.04,64.08,Lechuga,Deteriorado,1
20.81,48.82,Platano,Fresco,13
19.22,41.83,Pollo,Maduro,7
25.17,83.72,Lechuga,Maduro,4
23.28,58.59,Tomate,Maduro,3
30.88,52.51,Lechuga,Fresco,8
30.38,69.32,Tomate,Deteriorado,3
19.84,83.32,Pollo,Fresco,7
34.03,81.27,Platano,Maduro,7
22.69,77.85,Lechuga,Deteriorado,3
29.97,64.01,Lechuga,Deteriorado,3
18.3,60.03,Tomate,Fresco,13
25.38,51.64,Platano,Maduro,5
20.59,68.36,Tomate,Fresco,9
30.81,65.01,Platano,Maduro,5
23.64,67.08,Platano,Fresco,12
23.17,62.24,Tomate,Deteriorado,3
32.0,78.25,Lechuga,Fresco,14
23.37,40.52,Platano,Maduro,3
23.29,54.12,Lechuga,Maduro,4
20.53,78.6,Platano,Maduro,4
20.91,43.85,Platano,Fresco,15
20.39,57.41,Lechuga,Deteriorado,1
26.69,54.13,Tomate,Maduro,3
29.78,67.18,Platano,Deteriorado,2
31.33,68.81,Tomate,Maduro,5
26.6,62.51,Platano,Deteriorado,2
33.95,80.59,Tomate,Deteriorado,1
32.23,82.51,Lechuga,Deteriorado,2
18.9,81.03,Pollo,Deteriorado,2
28.27,60.81,Platano,Fresco,15
28.63,65.41,Tomate,Fresco,14
28.12,86.59,Platano,Fresco,14
28.49,55.39,Pollo,Deteriorado,3
34.22,52.06,Platano,Fresco,12
25.53,65.69,Lechuga,Deteriorado,2
20.84,84.13,Pollo,Deteriorado,1
29.94,45.38,Lechuga,Maduro,5
25.82,84.81,Lechuga,Maduro,3
32.36,60.49,Platano,Maduro,4
32.01,80.53,Platano,Deteriorado,3
30.6,60.88,Tomate,Fresco,10
31.57,70.97,Lechuga,Deteriorado,3
22.55,80.69,Lechuga,Maduro,5
22.77,58.84,Lechuga,Maduro,6
31.47,81.77,Pollo,Fresco,10
22.01,68.02,Tomate,Fresco,13
31.61,70.36,Pollo,Deteriorado,1
30.85,63.86,Tomate,Fresco,8
29.94,63.47,Tomate,Maduro,3
30.75,56.5,Platano,Fresco,14
24.14,51.33,Pollo,Maduro,5
25.86,55.76,Lechuga,Maduro,4
18.74,47.11,Platano,Deteriorado,2
24.52,45.61,Tomate,Maduro,4
27.29,75.56,Pollo,Fresco,7
32.03,77.62,Pollo,Maduro,7
33.09,89.23,Platano,Fresco,9
31.59,56.14,Tomate,Fresco,9
26.25,65.09,Tomate,Deteriorado,3
18.37,73.43,Tomate,Fresco,7
33.56,81.78,Pollo,Deteriorado,3
30.44,62.59,Tomate,Fresco,9
26.8,84.04,Platano,Fresco,15
33.38,67.37,Platano,Fresco,10
33.17,80.32,Platano,Fresco,8
33.63,73.45,Platano,Deteriorado,1
23.96,87.53,Pollo,Maduro,6
26.45,89.96,Platano,Deteriorado,3
26.87,63.74,Pollo,Maduro,4
33.84,72.13,Platano,Maduro,7
23.86,67.85,Lechuga,Fresco,11
28.06,44.01,Pollo,Fresco,15
34.7,41.6,Platano,Maduro,4
28.33,66.81,Pollo,Fresco,14
26.37,79.89,Pollo,Fresco,11
33.88,68.3,Tomate,Maduro,4
33.92,88.88,Tomate,Fresco,12
33.52,50.59,Tomate,Maduro,3
20.54,65.87,Pollo,Maduro,5
34.44,85.78,Platano,Fresco,7
34.89,80.74,Pollo,Deteriorado,1
31.11,67.11,Pollo,Maduro,4
28.8,88.78,Platano,Fresco,11
18.28,87.83,Lechuga,Deteriorado,3
18.73,58.61,Pollo,Deteriorado,1
25.29,61.57,Tomate,Maduro,5
28.01,77.02,Lechuga,Deteriorado,2
27.05,83.48,Pollo,Fresco,9
25.4,77.54,Tomate,Maduro,3
18.59,42.14,Pollo,Fresco,13
21.06,53.84,Lechuga,Fresco,8
26.2,57.76,Lechuga,Deteriorado,3
22.47,56.46,Tomate,Fresco,14
20.24,76.5,Platano,Fresco,8
31.97,48.59,Pollo,Maduro,5
26.12,62.36,Tomate,Deteriorado,2
34.11,47.95,Pollo,Maduro,6
21.88,62.66,Lechuga,Deteriorado,3
25.9,86.89,Lechuga,Fresco,12
18.47,48.85,Platano,Fresco,7
18.34,74.69,Tomate,Maduro,6
19.89,45.56,Lechuga,Fresco,8
21.35,70.88,Platano,Maduro,7
29.34,85.52,Lechuga,Maduro,3
19.57,84.8,Platano,Deteriorado,3
29.05,80.02,Pollo,Fresco,8
33.83,66.4,Pollo,Maduro,4
33.32,81.73,Pollo,Fresco,15
22.64,54.91,Platano,Deteriorado,1
18.78,40.2,Pollo,Fresco,7
24.98,48.82,Pollo,Maduro,5
26.59,52.65,Platano,Deteriorado,1
24.82,80.58,Tomate,Maduro,5
27.1,77.13,Lechuga,Deteriorado,3
22.84,89.38,Platano,Maduro,4
34.48,84.25,Tomate,Maduro,4
24.68,48.36,Pollo,Deteriorado,3
23.09,89.97,Lechuga,Maduro,3
21.47,82.48,Platano,Deteriorado,2
25.73,75.21,Platano,Fresco,12
32.47,62.6,Lechuga,Fresco,7
34.54,74.1,Platano,Deteriorado,2
27.87,88.91,Lechuga,Fresco,13
20.28,42.97,Lechuga,Deteriorado,2
19.63,55.93,Pollo,Deteriorado,3
33.27,45.12,Lechuga,Fresco,10
32.21,60.74,Tomate,Fresco,9
20.18,65.41,Lechuga,Maduro,7
28.3,85.78,Pollo,Fresco,11
32.63,74.61,Lechuga,Deteriorado,2
21.44,82.81,Lechuga,Maduro,5
20.54,62.51,Tomate,Maduro,4
34.48,54.45,Pollo,Maduro,4
34.69,51.5,Platano,Maduro,4
30.72,89.91,Lechuga,Fresco,15
27.77,87.09,Tomate,Maduro,6
26.37,66.78,Pollo,Deteriorado,1
21.45,44.66,Pollo,Fresco,9
20.81,69.52,Platano,Fresco,12
31.27,75.89,Platano,Deteriorado,1
21.43,69.14,Lechuga,Maduro,3
27.57,63.41,Pollo,Fresco,8
29.45,84.32,Tomate,Fresco,9
28.41,47.21,Platano,Maduro,6
33.94,44.36,Lechuga,Deteriorado,2
30.12,76.63,Lechuga,Fresco,10
27.88,70.59,Platano,Fresco,7
20.88,50.01,Platano,Deteriorado,1
24.28,62.92,Pollo,Fresco,8
21.9,62.83,Lechuga,Fresco,15
29.14,73.84,Platano,Deteriorado,2
29.33,64.66,Pollo,Fresco,10
25.62,89.16,Pollo,Deteriorado,3
22.17,68.26,Tomate,Maduro,4
24.12,40.18,Tomate,Fresco,14
18.09,49.22,Platano,Fresco,7
32.02,54.22,Pollo,Deteriorado,1
34.22,48.69,Lechuga,Fresco,7
32.13,88.57,Pollo,Fresco,13
23.36,50.01,Tomate,Deteriorado,1
31.22,70.7,Tomate,Maduro,4
25.74,86.94,Platano,Maduro,4
25.42,42.88,Pollo,Deteriorado,1
25.45,70.81,Lechuga,Fresco,10
27.59,52.44,Platano,Fresco,8
29.73,69.85,Platano,Deteriorado,2
18.92,54.07,Tomate,Maduro,5
26.68,73.11,Platano,Deteriorado,1
33.05,65.18,Lechuga,Deteriorado,2
26.03,79.33,Tomate,Maduro,3
27.17,73.86,Lechuga,Deteriorado,1
30.23,65.54,Lechuga,Deteriorado,2
33.07,67.57,Pollo,Deteriorado,3
18.63,48.25,Lechuga,Fresco,15
18.7,45.96,Pollo,Fresco,10
18.49,73.8,Tomate,Deteriorado,1
22.55,73.81,Pollo,Deteriorado,2
29.64,79.38,Tomate,Fresco,13
23.47,66.6,Lechuga,Deteriorado,1
22.3,57.58,Pollo,Maduro,5
22.13,54.97,Pollo,Maduro,7
31.28,46.47,Tomate,Deteriorado,2
21.68,86.85,Tomate,Maduro,3
29.55,73.03,Platano,Maduro,7
21.3,73.82,Lechuga,Maduro,7
25.89,82.47,Tomate,Fresco,7
29.33,86.63,Platano,Deteriorado,1
25.37,63.28,Platano,Fresco,8
28.0,46.08,Tomate,Fresco,9
20.38,53.99,Lechuga,Deteriorado,1
25.87,47.72,Pollo,Deteriorado,1
23.25,59.85,Platano,Maduro,7
33.84,55.54,Platano,Fresco,14
19.36,40.73,Lechuga,Fresco,9
